Date	Location	First Name	Last Name	School	SB Total	SB Center	SB Squaded	AR Total	AR Center	AR Squaded
01/21/2017	Morgantown WV	Katie	Brown	Nebraska	0	0	False	0	0	False
01/22/2017	Morgantown WV	Katie	Brown	Nebraska	0	0	False	0	0	False
01/28/2017	Memphis TN	Katie	Brown	Nebraska	0	0	False	0	0	False
02/02/2017	Lincoln NE	Katie	Brown	Nebraska	557	0	False	569	0	False
10/15/2016	Morehead KY	Brandon	Bryer	Morehead St.	565	0	True	578	0	False
10/16/2016	Morehead KY	Brandon	Bryer	Morehead St.	564	0	True	577	0	False
10/22/2016	University MS	Brandon	Bryer	Morehead St.	578	27	False	579	35	False
10/29/2016	Morehead KY	Brandon	Bryer	Morehead St.	567	0	True	577	0	False
10/30/2016	Morehead KY	Brandon	Bryer	Morehead St.	562	0	True	573	0	False
11/05/2016	Morehead KY	Brandon	Bryer	Morehead St.	569	0	True	584	0	False
11/12/2016	Lexington VA	Brandon	Bryer	Morehead St.	575	0	True	573	0	True
01/14/2017	Palmyra PA	Brandon	Bryer	Morehead St.	565	24	True	585	38	False
02/03/2017	Morehead KY	Brandon	Bryer	Morehead St.	573	0	True	0	0	False
02/11/2017	Jacksonville AL	Brandon	Bryer	Morehead St.	579	0	True	579	0	True
09/24/2016	Reno NV	Jacob	Buchanan	Ohio State	579	0	True	585	0	True
10/02/2016	Morgantown WV	Jacob	Buchanan	Ohio State	578	28	True	593	0	True
10/14/2016	Fairbanks AK	Jacob	Buchanan	Ohio State	576	31	True	583	32	True
10/15/2016	Fairbanks AK	Jacob	Buchanan	Ohio State	562	20	True	589	39	True
10/23/2016	Columbus OH	Jacob	Buchanan	Ohio State	571	0	True	589	0	True
10/29/2016	Lincoln NE	Jacob	Buchanan	Ohio State	580	28	True	581	32	True
11/05/2016	El Paso TX	Jacob	Buchanan	Ohio State	578	0	True	589	0	True
11/06/2016	El Paso TX	Jacob	Buchanan	Ohio State	580	0	True	591	0	True
11/12/2016	Columbus OH	Jacob	Buchanan	Ohio State	574	0	True	592	0	True
01/14/2017	USAFA CO	Jacob	Buchanan	Ohio State	563	0	True	595	0	True
01/16/2017	USAFA CO	Jacob	Buchanan	Ohio State	564	0	True	583	0	True
01/21/2017	Fort Worth TX	Jacob	Buchanan	Ohio State	577	0	False	591	0	True
01/22/2017	Fort Worth TX	Jacob	Buchanan	Ohio State	576	0	True	595	0	True
01/29/2017	Columbus OH	Jacob	Buchanan	Ohio State	0	0	False	0	0	False
02/04/2017	Columbus OH	Jacob	Buchanan	Ohio State	573	19	True	590	42	True
09/24/2016	Memphis TN	Steven	Bugg	Alabama Birmingham	0	0	False	517	12	False
10/08/2016	Spartanburg SC	Steven	Bugg	Alabama Birmingham	0	0	False	0	0	False
10/15/2016	Charleston SC	Steven	Bugg	Alabama Birmingham	0	0	False	539	0	False
10/22/2016	Dahlonega GA	Steven	Bugg	Alabama Birmingham	0	0	False	539	0	True
11/18/2016	Jacksonville AL	Steven	Bugg	Alabama Birmingham	0	0	False	497	0	False
01/17/2017	Martin TN	Steven	Bugg	Alabama Birmingham	0	0	False	0	0	False
01/20/2017	Murray KY	Steven	Bugg	Alabama Birmingham	0	0	False	532	0	False
02/04/2017	Spartanburg SC	Steven	Bugg	Alabama Birmingham	0	0	False	0	0	False
02/11/2017	Lexington VA	Steven	Bugg	Alabama Birmingham	0	0	False	0	0	False
10/08/2016	Annapolis MD	Joseph	Busching	Coast Guard	0	0	False	0	0	False
10/09/2016	Annapolis MD	Joseph	Busching	Coast Guard	0	0	False	0	0	False
10/22/2016	Cambridge MA	Joseph	Busching	Coast Guard	0	0	False	496	0	False
11/05/2016	USAFA CO	Joseph	Busching	Coast Guard	0	0	False	0	0	False
11/12/2016	New London CT	Joseph	Busching	Coast Guard	0	0	False	532	0	False
11/18/2016	New London CT	Joseph	Busching	Coast Guard	0	0	False	537	0	False
01/14/2017	Palmyra PA	Joseph	Busching	Coast Guard	0	0	False	520	5	False
01/21/2017	Fort Worth TX	Joseph	Busching	Coast Guard	0	0	False	0	0	False
01/22/2017	Fort Worth TX	Joseph	Busching	Coast Guard	0	0	False	0	0	False
02/04/2017	Cambridge MA	Joseph	Busching	Coast Guard	0	0	False	531	0	False
02/05/2017	Cambridge MA	Joseph	Busching	Coast Guard	0	0	False	536	10	False
10/08/2016	Fairbanks AK	Soren	Butler	Alaska Fairbanks	575	25	True	594	46	True
10/14/2016	Fairbanks AK	Soren	Butler	Alaska Fairbanks	581	29	True	584	36	True
10/15/2016	Fairbanks AK	Soren	Butler	Alaska Fairbanks	582	30	True	579	31	True
11/04/2016	El Paso TX	Soren	Butler	Alaska Fairbanks	578	0	True	587	0	True
11/06/2016	Reno NV	Soren	Butler	Alaska Fairbanks	581	0	True	591	0	True
11/19/2016	Fairbanks AK	Soren	Butler	Alaska Fairbanks	572	20	True	591	42	True
11/20/2016	Fairbanks AK	Soren	Butler	Alaska Fairbanks	580	30	True	588	40	True
01/10/2017	Morgantown WV	Soren	Butler	Alaska Fairbanks	574	0	True	589	0	True
01/14/2017	Palmyra PA	Soren	Butler	Alaska Fairbanks	576	25	True	585	37	True
02/02/2017	Lincoln NE	Soren	Butler	Alaska Fairbanks	578	0	True	591	0	True
02/04/2017	Columbus OH	Soren	Butler	Alaska Fairbanks	589	29	True	593	44	True
10/08/2016	Fairbanks AK	Spencer	Cap	Air Force	577	27	True	589	39	True
10/10/2016	Fairbanks AK	Spencer	Cap	Air Force	583	30	True	594	46	True
10/22/2016	USAFA CO	Spencer	Cap	Air Force	572	0	True	597	0	True
10/23/2016	USAFA CO	Spencer	Cap	Air Force	583	0	True	592	0	True
11/05/2016	USAFA CO	Spencer	Cap	Air Force	583	0	True	598	0	True
11/12/2016	Fort Worth TX	Spencer	Cap	Air Force	585	0	True	594	0	True
11/13/2016	Fort Worth TX	Spencer	Cap	Air Force	582	0	True	593	0	True
01/14/2017	USAFA CO	Spencer	Cap	Air Force	567	0	True	594	0	True
01/28/2017	Charleston SC	Spencer	Cap	Air Force	578	0	True	591	0	True
01/29/2017	Charleston SC	Spencer	Cap	Air Force	580	0	True	589	0	True
02/04/2017	Columbus OH	Spencer	Cap	Air Force	579	29	True	593	48	True
09/24/2016	Reno NV	Emily	Capaul	Nevada	564	0	True	589	0	True
10/01/2016	Reno NV	Emily	Capaul	Nevada	569	0	True	0	0	False
10/08/2016	El Paso TX	Emily	Capaul	Nevada	566	0	False	591	0	True
10/15/2016	Reno NV	Emily	Capaul	Nevada	568	0	False	584	0	True
10/22/2016	USAFA CO	Emily	Capaul	Nevada	572	0	False	583	0	True
10/23/2016	USAFA CO	Emily	Capaul	Nevada	572	0	True	589	0	True
10/29/2016	Fort Worth TX	Emily	Capaul	Nevada	579	0	True	588	0	True
11/06/2016	Reno NV	Emily	Capaul	Nevada	576	0	True	589	0	True
11/12/2016	Columbus OH	Emily	Capaul	Nevada	571	0	True	589	0	True
02/04/2017	Columbus OH	Emily	Capaul	Nevada	567	16	True	591	43	True
09/21/2016	University MS	Hanna	Carr	Kentucky	582	27	True	595	43	True
10/08/2016	Lexington KY	Hanna	Carr	Kentucky	0	0	False	0	0	False
10/15/2016	Annapolis MD	Hanna	Carr	Kentucky	584	0	True	585	0	True
10/29/2016	Lexington KY	Hanna	Carr	Kentucky	590	0	True	581	0	True
11/04/2016	Lexington KY	Hanna	Carr	Kentucky	588	0	True	592	0	False
11/06/2016	Lexington KY	Hanna	Carr	Kentucky	585	0	True	583	0	False
11/18/2016	Fairbanks AK	Hanna	Carr	Kentucky	585	0	True	590	0	False
11/19/2016	Fairbanks AK	Hanna	Carr	Kentucky	579	31	True	589	39	True
01/14/2017	University MS	Hanna	Carr	Kentucky	579	29	True	585	29	True
01/15/2017	University MS	Hanna	Carr	Kentucky	577	0	True	586	0	True
01/20/2017	Murray KY	Hanna	Carr	Kentucky	578	0	True	591	0	True
01/29/2017	Columbus OH	Hanna	Carr	Kentucky	585	0	True	588	0	True
02/11/2017	Lexington KY	Hanna	Carr	Kentucky	580	0	True	583	0	True
09/21/2016	University MS	Hayley	Carroll	Ole Miss	557	17	True	590	40	True
09/24/2016	Memphis TN	Hayley	Carroll	Ole Miss	0	0	False	584	37	True
10/15/2016	University MS	Hayley	Carroll	Ole Miss	563	18	False	580	32	True
10/22/2016	University MS	Hayley	Carroll	Ole Miss	572	21	False	582	30	True
10/29/2016	Jacksonville AL	Hayley	Carroll	Ole Miss	572	0	False	585	0	True
11/11/2016	West Point NY	Hayley	Carroll	Ole Miss	571	24	True	582	36	True
11/12/2016	West Point NY	Hayley	Carroll	Ole Miss	572	27	True	587	43	True
01/14/2017	Palmyra PA	Hayley	Carroll	Ole Miss	571	25	True	585	34	True
01/14/2017	University MS	Hayley	Carroll	Ole Miss	564	25	True	575	25	True
01/20/2017	Murray KY	Hayley	Carroll	Ole Miss	0	0	True	0	0	True
01/22/2017	Murray KY	Hayley	Carroll	Ole Miss	567	0	True	581	0	True
02/04/2017	Lexington KY	Hayley	Carroll	Ole Miss	566	0	True	588	0	True
02/11/2017	Memphis TN	Hayley	Carroll	Ole Miss	571	0	True	578	0	True
10/15/2016	University MS	Jaycee	Carter	Nebraska	574	25	True	583	33	True
10/29/2016	Lincoln NE	Jaycee	Carter	Nebraska	566	0	False	584	36	True
11/05/2016	Lexington KY	Jaycee	Carter	Nebraska	569	0	False	583	0	True
11/06/2016	Lexington KY	Jaycee	Carter	Nebraska	577	0	False	588	0	True
11/12/2016	Lincoln NE	Jaycee	Carter	Nebraska	572	0	True	593	0	True
11/13/2016	Lincoln NE	Jaycee	Carter	Nebraska	571	0	True	592	0	True
01/15/2017	West Point NY	Jaycee	Carter	Nebraska	579	32	True	584	40	True
01/16/2017	West Point NY	Jaycee	Carter	Nebraska	568	21	True	586	37	True
01/21/2017	Morgantown WV	Jaycee	Carter	Nebraska	567	0	True	592	0	True
01/22/2017	Morgantown WV	Jaycee	Carter	Nebraska	566	0	True	584	0	True
01/28/2017	Memphis TN	Jaycee	Carter	Nebraska	568	0	True	589	0	True
02/02/2017	Lincoln NE	Jaycee	Carter	Nebraska	564	0	True	593	0	True
10/10/2016	West Point NY	William	Caruso	MIT	476	4	True	507	6	True
10/22/2016	Cambridge MA	William	Caruso	MIT	507	0	True	532	0	True
10/29/2016	Cambridge MA	William	Caruso	MIT	502	0	True	518	0	True
11/12/2016	Cambridge MA	William	Caruso	MIT	501	0	True	528	0	True
11/13/2016	Cambridge MA	William	Caruso	MIT	490	0	True	503	0	True
11/19/2016	Cambridge MA	William	Caruso	MIT	526	0	True	539	0	True
01/28/2017	Philadelphia PA	William	Caruso	MIT	490	0	False	536	0	True
02/04/2017	Cambridge MA	William	Caruso	MIT	0	0	False	0	0	False
02/05/2017	Cambridge MA	William	Caruso	MIT	491	5	True	510	8	True
09/24/2016	Reno NV	Drew	Cheezum	Ohio State	578	0	True	592	0	True
10/02/2016	Morgantown WV	Drew	Cheezum	Ohio State	580	25	True	590	0	True
10/14/2016	Fairbanks AK	Drew	Cheezum	Ohio State	579	27	True	591	42	True
10/15/2016	Fairbanks AK	Drew	Cheezum	Ohio State	579	20	True	591	44	True
10/23/2016	Columbus OH	Drew	Cheezum	Ohio State	581	0	True	588	0	True
10/29/2016	Lincoln NE	Drew	Cheezum	Ohio State	586	35	True	590	38	True
11/05/2016	El Paso TX	Drew	Cheezum	Ohio State	581	0	True	594	0	True
11/06/2016	El Paso TX	Drew	Cheezum	Ohio State	583	0	True	590	0	True
11/12/2016	Columbus OH	Drew	Cheezum	Ohio State	582	0	True	595	0	True
01/14/2017	USAFA CO	Drew	Cheezum	Ohio State	579	0	True	591	0	True
01/16/2017	USAFA CO	Drew	Cheezum	Ohio State	577	0	True	594	0	True
01/21/2017	Fort Worth TX	Drew	Cheezum	Ohio State	590	0	True	589	0	True
01/22/2017	Fort Worth TX	Drew	Cheezum	Ohio State	590	0	True	589	0	True
01/29/2017	Columbus OH	Drew	Cheezum	Ohio State	578	0	True	589	0	True
02/04/2017	Columbus OH	Drew	Cheezum	Ohio State	580	20	True	593	44	True
09/24/2016	Lexington VA	Tze Ting	Chiu	VMI (W)	542	0	True	569	0	True
10/01/2016	Annapolis MD	Tze Ting	Chiu	VMI (W)	553	0	True	557	0	True
10/15/2016	Morehead KY	Tze Ting	Chiu	VMI (W)	552	0	True	570	0	True
10/29/2016	Lexington VA	Tze Ting	Chiu	VMI (W)	551	0	True	556	0	True
11/05/2016	Lexington VA	Tze Ting	Chiu	VMI (W)	0	0	False	0	0	False
11/12/2016	Lexington VA	Tze Ting	Chiu	VMI (W)	544	0	True	569	0	True
01/28/2017	Charleston SC	Tze Ting	Chiu	VMI (W)	0	0	False	0	0	False
02/11/2017	Lexington VA	Tze Ting	Chiu	VMI (W)	0	0	False	0	0	False
09/24/2016	Memphis TN	Lauryn	Cinadr	Akron	0	0	False	0	0	False
10/08/2016	Akron OH	Lauryn	Cinadr	Akron	543	14	False	570	0	False
10/15/2016	Reno NV	Lauryn	Cinadr	Akron	0	0	False	0	0	False
10/22/2016	Akron OH	Lauryn	Cinadr	Akron	544	13	False	565	0	False
10/23/2016	Akron OH	Lauryn	Cinadr	Akron	544	10	False	579	32	False
10/29/2016	Philadelphia PA	Lauryn	Cinadr	Akron	545	0	False	573	0	False
11/04/2016	Lexington KY	Lauryn	Cinadr	Akron	0	0	False	0	0	False
11/05/2016	Lexington KY	Lauryn	Cinadr	Akron	0	0	False	0	0	False
01/14/2017	Palmyra PA	Lauryn	Cinadr	Akron	562	17	False	579	28	True
02/04/2017	Lexington KY	Lauryn	Cinadr	Akron	560	0	False	588	0	True
09/21/2016	University MS	Levi	Clark	Memphis	571	27	True	585	37	True
09/24/2016	Memphis TN	Levi	Clark	Memphis	577	24	True	584	32	True
10/09/2016	Annapolis MD	Levi	Clark	Memphis	580	0	True	588	0	True
10/10/2016	West Point NY	Levi	Clark	Memphis	582	29	True	587	36	True
10/29/2016	Memphis TN	Levi	Clark	Memphis	580	30	True	586	41	True
11/05/2016	Morgantown WV	Levi	Clark	Memphis	584	0	True	587	0	True
11/12/2016	Columbus OH	Levi	Clark	Memphis	572	0	True	584	0	True
11/18/2016	Jacksonville AL	Levi	Clark	Memphis	579	0	True	586	0	True
01/15/2017	University MS	Levi	Clark	Memphis	0	0	False	0	0	False
01/20/2017	Murray KY	Levi	Clark	Memphis	569	0	True	586	0	False
01/28/2017	Memphis TN	Levi	Clark	Memphis	578	0	True	583	0	True
02/11/2017	Memphis TN	Levi	Clark	Memphis	574	0	True	582	0	True
09/24/2016	Lexington VA	Carli	Cline	Citadel (W)	492	0	True	501	0	True
10/01/2016	Charleston SC	Carli	Cline	Citadel (W)	492	0	True	508	0	True
10/15/2016	Charleston SC	Carli	Cline	Citadel (W)	0	0	False	0	0	False
10/22/2016	Dahlonega GA	Carli	Cline	Citadel (W)	485	0	True	0	0	False
10/29/2016	Charleston SC	Carli	Cline	Citadel (W)	0	0	False	0	0	False
11/05/2016	Charleston SC	Carli	Cline	Citadel (W)	0	0	False	550	0	False
11/12/2016	Charleston SC	Carli	Cline	Citadel (W)	514	0	False	534	0	False
01/21/2017	Charleston SC	Carli	Cline	Citadel (W)	530	0	True	551	0	True
01/28/2017	Charleston SC	Carli	Cline	Citadel (W)	519	0	True	548	0	True
01/29/2017	Charleston SC	Carli	Cline	Citadel (W)	528	0	True	548	0	True
02/04/2017	Charleston SC	Carli	Cline	Citadel (W)	540	0	True	554	0	True
02/11/2017	Spartanburg SC	Carli	Cline	Citadel (W)	515	0	True	555	0	True
09/21/2016	University MS	Austin	Cock	Jacksonville St.	570	24	False	581	31	False
09/24/2016	Memphis TN	Austin	Cock	Jacksonville St.	0	0	False	0	0	False
10/16/2016	Morehead KY	Austin	Cock	Jacksonville St.	0	0	False	573	0	False
10/22/2016	Murray KY	Austin	Cock	Jacksonville St.	563	0	False	573	0	False
10/29/2016	Jacksonville AL	Austin	Cock	Jacksonville St.	575	0	False	578	0	False
11/05/2016	Jacksonville AL	Austin	Cock	Jacksonville St.	560	0	False	585	0	False
11/18/2016	Jacksonville AL	Austin	Cock	Jacksonville St.	571	0	False	587	0	False
01/14/2017	USAFA CO	Austin	Cock	Jacksonville St.	558	0	False	579	0	True
01/16/2017	USAFA CO	Austin	Cock	Jacksonville St.	573	0	False	578	0	True
01/20/2017	Murray KY	Austin	Cock	Jacksonville St.	559	0	False	578	0	True
01/28/2017	Memphis TN	Austin	Cock	Jacksonville St.	0	0	False	0	0	False
02/03/2017	Morehead KY	Austin	Cock	Jacksonville St.	0	0	False	583	0	True
02/11/2017	Jacksonville AL	Austin	Cock	Jacksonville St.	566	0	False	575	0	True
10/10/2016	West Point NY	Emiliano	Concha-Toro	Army	562	18	False	578	32	False
10/29/2016	Lexington KY	Emiliano	Concha-Toro	Army	0	0	False	0	0	False
10/30/2016	Morehead KY	Emiliano	Concha-Toro	Army	0	0	False	0	0	False
11/05/2016	USAFA CO	Emiliano	Concha-Toro	Army	552	0	False	582	0	False
11/11/2016	West Point NY	Emiliano	Concha-Toro	Army	569	23	False	580	31	False
11/13/2016	West Point NY	Emiliano	Concha-Toro	Army	573	27	False	574	21	False
11/20/2016	West Point NY	Emiliano	Concha-Toro	Army	567	25	False	574	29	False
01/14/2017	West Point NY	Emiliano	Concha-Toro	Army	577	30	False	582	38	False
01/14/2017	Palmyra PA	Emiliano	Concha-Toro	Army	570	24	False	578	27	False
01/16/2017	West Point NY	Emiliano	Concha-Toro	Army	573	25	False	586	41	False
02/05/2017	West Point NY	Emiliano	Concha-Toro	Army	570	24	False	578	32	False
11/19/2016	Cambridge MA	George	Conde	John Jay	502	0	False	520	0	False
02/11/2017	Philadelphia PA	George	Conde	John Jay	0	0	False	0	0	False
09/21/2016	University MS	Ruthanne	Conner	North Georgia	568	19	True	586	36	True
10/08/2016	Lexington KY	Ruthanne	Conner	North Georgia	570	0	True	583	0	True
10/22/2016	Dahlonega GA	Ruthanne	Conner	North Georgia	568	0	True	581	0	True
10/29/2016	Morehead KY	Ruthanne	Conner	North Georgia	557	0	True	581	0	True
11/06/2016	Dahlonega GA	Ruthanne	Conner	North Georgia	573	0	True	581	0	True
11/12/2016	Lexington VA	Ruthanne	Conner	North Georgia	574	0	True	561	0	True
11/18/2016	Jacksonville AL	Ruthanne	Conner	North Georgia	571	0	True	568	0	True
01/20/2017	Murray KY	Ruthanne	Conner	North Georgia	569	0	True	574	0	True
01/28/2017	Charleston SC	Ruthanne	Conner	North Georgia	575	0	True	583	0	True
01/28/2017	Raleigh NC	Ruthanne	Conner	North Georgia	569	21	True	573	25	True
02/04/2017	Charleston SC	Ruthanne	Conner	North Georgia	566	0	True	576	0	True
02/11/2017	Unkown XX	Ruthanne	Conner	North Georgia	560	0	True	585	0	True
10/10/2016	West Point NY	Ethan	Cook	Army	563	19	False	565	24	False
10/29/2016	Lexington KY	Ethan	Cook	Army	0	0	False	0	0	False
10/30/2016	Morehead KY	Ethan	Cook	Army	0	0	False	0	0	False
11/05/2016	USAFA CO	Ethan	Cook	Army	562	0	False	569	0	False
11/11/2016	West Point NY	Ethan	Cook	Army	572	23	False	583	32	False
11/13/2016	West Point NY	Ethan	Cook	Army	570	22	False	576	26	False
11/20/2016	West Point NY	Ethan	Cook	Army	561	20	False	581	32	False
01/14/2017	West Point NY	Ethan	Cook	Army	566	17	False	567	20	False
01/14/2017	Palmyra PA	Ethan	Cook	Army	565	24	False	566	21	False
01/16/2017	West Point NY	Ethan	Cook	Army	569	26	False	572	27	False
02/05/2017	West Point NY	Ethan	Cook	Army	557	20	False	579	31	False
09/21/2016	University MS	Ashley	Coots	UT Martin (W)	558	14	True	579	24	True
09/24/2016	Memphis TN	Ashley	Coots	UT Martin (W)	555	18	True	577	27	True
09/25/2016	Murray KY	Ashley	Coots	UT Martin (W)	556	0	True	574	0	True
10/29/2016	Memphis TN	Ashley	Coots	UT Martin (W)	567	24	True	576	28	True
10/30/2016	Murray KY	Ashley	Coots	UT Martin (W)	570	0	True	572	0	True
11/05/2016	Jacksonville AL	Ashley	Coots	UT Martin (W)	559	0	True	551	0	True
11/06/2016	Dahlonega GA	Ashley	Coots	UT Martin (W)	549	0	True	560	0	True
01/17/2017	Martin TN	Ashley	Coots	UT Martin (W)	551	0	True	566	0	True
01/20/2017	Murray KY	Ashley	Coots	UT Martin (W)	562	0	True	566	0	True
02/03/2017	Morehead KY	Ashley	Coots	UT Martin (W)	566	0	True	562	0	True
09/21/2016	University MS	Anika	Corsi	Jacksonville St.	0	0	False	0	0	False
09/24/2016	Memphis TN	Anika	Corsi	Jacksonville St.	0	0	False	0	0	False
10/16/2016	Morehead KY	Anika	Corsi	Jacksonville St.	0	0	False	579	0	False
10/22/2016	Murray KY	Anika	Corsi	Jacksonville St.	0	0	False	0	0	False
10/29/2016	Jacksonville AL	Anika	Corsi	Jacksonville St.	0	0	False	579	0	False
11/05/2016	Jacksonville AL	Anika	Corsi	Jacksonville St.	538	0	False	574	0	False
11/18/2016	Jacksonville AL	Anika	Corsi	Jacksonville St.	0	0	False	576	0	False
01/14/2017	USAFA CO	Anika	Corsi	Jacksonville St.	0	0	False	0	0	False
01/16/2017	USAFA CO	Anika	Corsi	Jacksonville St.	0	0	False	0	0	False
01/20/2017	Murray KY	Anika	Corsi	Jacksonville St.	0	0	False	0	0	False
01/28/2017	Memphis TN	Anika	Corsi	Jacksonville St.	0	0	False	0	0	False
02/03/2017	Morehead KY	Anika	Corsi	Jacksonville St.	0	0	False	0	0	False
02/11/2017	Jacksonville AL	Anika	Corsi	Jacksonville St.	555	0	False	575	0	False
10/08/2016	Fairbanks AK	Kyle	Cox	Air Force	0	0	False	0	0	False
10/10/2016	Fairbanks AK	Kyle	Cox	Air Force	0	0	False	0	0	False
10/22/2016	USAFA CO	Kyle	Cox	Air Force	543	0	False	565	0	False
10/23/2016	USAFA CO	Kyle	Cox	Air Force	523	0	False	551	0	False
11/05/2016	USAFA CO	Kyle	Cox	Air Force	0	0	False	566	0	False
11/12/2016	Fort Worth TX	Kyle	Cox	Air Force	0	0	False	560	0	False
11/13/2016	Fort Worth TX	Kyle	Cox	Air Force	0	0	False	567	0	False
01/14/2017	USAFA CO	Kyle	Cox	Air Force	0	0	False	569	0	False
01/28/2017	Charleston SC	Kyle	Cox	Air Force	0	0	False	0	0	False
01/29/2017	Charleston SC	Kyle	Cox	Air Force	0	0	False	0	0	False
02/04/2017	Columbus OH	Kyle	Cox	Air Force	0	0	False	0	0	False
09/24/2016	Reno NV	Jared	Crews	Nevada	0	0	False	0	0	False
10/01/2016	Reno NV	Jared	Crews	Nevada	0	0	False	0	0	False
10/08/2016	El Paso TX	Jared	Crews	Nevada	0	0	False	0	0	False
10/15/2016	Reno NV	Jared	Crews	Nevada	0	0	False	0	0	False
10/22/2016	USAFA CO	Jared	Crews	Nevada	0	0	False	0	0	False
10/23/2016	USAFA CO	Jared	Crews	Nevada	0	0	False	0	0	False
10/29/2016	Fort Worth TX	Jared	Crews	Nevada	0	0	False	0	0	False
11/06/2016	Reno NV	Jared	Crews	Nevada	0	0	False	0	0	False
11/12/2016	Columbus OH	Jared	Crews	Nevada	0	0	False	0	0	False
02/04/2017	Columbus OH	Jared	Crews	Nevada	0	0	False	0	0	False
10/15/2016	Morehead KY	Siarra	Crum	Morehead St.	546	0	False	575	0	True
10/16/2016	Morehead KY	Siarra	Crum	Morehead St.	0	0	False	585	0	True
10/22/2016	University MS	Siarra	Crum	Morehead St.	548	13	False	570	22	True
10/29/2016	Morehead KY	Siarra	Crum	Morehead St.	557	0	False	584	0	True
10/30/2016	Morehead KY	Siarra	Crum	Morehead St.	553	0	False	583	0	True
11/05/2016	Morehead KY	Siarra	Crum	Morehead St.	546	0	False	571	0	True
11/12/2016	Lexington VA	Siarra	Crum	Morehead St.	541	0	False	584	0	True
01/14/2017	Palmyra PA	Siarra	Crum	Morehead St.	540	15	False	577	29	True
02/03/2017	Morehead KY	Siarra	Crum	Morehead St.	0	0	False	587	0	True
02/11/2017	Jacksonville AL	Siarra	Crum	Morehead St.	556	0	False	578	0	True
10/10/2016	West Point NY	Danielle	Cuomo	Army	571	29	True	585	35	True
10/29/2016	Lexington KY	Danielle	Cuomo	Army	579	0	True	576	0	True
10/30/2016	Morehead KY	Danielle	Cuomo	Army	580	0	True	591	0	True
11/05/2016	USAFA CO	Danielle	Cuomo	Army	573	0	True	588	0	True
11/11/2016	West Point NY	Danielle	Cuomo	Army	577	19	True	586	33	True
11/13/2016	West Point NY	Danielle	Cuomo	Army	576	29	True	585	39	True
11/20/2016	West Point NY	Danielle	Cuomo	Army	576	22	True	587	39	True
01/14/2017	West Point NY	Danielle	Cuomo	Army	579	27	True	588	39	True
01/14/2017	Palmyra PA	Danielle	Cuomo	Army	579	27	True	587	38	True
01/16/2017	West Point NY	Danielle	Cuomo	Army	569	17	True	589	38	True
02/05/2017	West Point NY	Danielle	Cuomo	Army	581	28	True	591	42	True
09/24/2016	Reno NV	Anthony	Cuozzo	Ohio State	0	0	False	0	0	False
10/02/2016	Morgantown WV	Anthony	Cuozzo	Ohio State	0	0	False	0	0	False
10/14/2016	Fairbanks AK	Anthony	Cuozzo	Ohio State	0	0	False	0	0	False
10/15/2016	Fairbanks AK	Anthony	Cuozzo	Ohio State	0	0	False	0	0	False
10/23/2016	Columbus OH	Anthony	Cuozzo	Ohio State	583	0	False	579	0	False
10/29/2016	Lincoln NE	Anthony	Cuozzo	Ohio State	0	0	False	0	0	False
11/05/2016	El Paso TX	Anthony	Cuozzo	Ohio State	0	0	False	0	0	False
11/06/2016	El Paso TX	Anthony	Cuozzo	Ohio State	0	0	False	0	0	False
